[train: 41, 50 / 3125] FPS: 129.4 (313.9)  ,  Loss/total: 0.64133  ,  Loss/giou: 0.16210  ,  Loss/l1: 0.01281  ,  Loss/location: 0.25310  ,  Loss/task_class: 0.00000  ,  IoU: 0.84652  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 129, 50 / 1875] FPS: 161.4 (327.2)  ,  Loss/total: 0.73562  ,  Loss/giou: 0.17606  ,  Loss/l1: 0.01419  ,  Loss/location: 0.31257  ,  Loss/task_class: 0.00000  ,  IoU: 0.83194  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 129, 100 / 1875] FPS: 172.6 (324.2)  ,  Loss/total: 0.73171  ,  Loss/giou: 0.17664  ,  Loss/l1: 0.01445  ,  Loss/location: 0.30619  ,  Loss/task_class: 0.00000  ,  IoU: 0.83166  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 129, 150 / 1875] FPS: 175.8 (320.5)  ,  Loss/total: 0.72935  ,  Loss/giou: 0.17653  ,  Loss/l1: 0.01458  ,  Loss/location: 0.30339  ,  Loss/task_class: 0.00000  ,  IoU: 0.83202  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 129, 200 / 1875] FPS: 179.4 (310.5)  ,  Loss/total: 0.72651  ,  Loss/giou: 0.17634  ,  Loss/l1: 0.01468  ,  Loss/location: 0.30044  ,  Loss/task_class: 0.00000  ,  IoU: 0.83264  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 129, 250 / 1875] FPS: 175.7 (322.3)  ,  Loss/total: 0.72977  ,  Loss/giou: 0.17736  ,  Loss/l1: 0.01484  ,  Loss/location: 0.30084  ,  Loss/task_class: 0.00000  ,  IoU: 0.83193  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 129, 300 / 1875] FPS: 178.1 (325.8)  ,  Loss/total: 0.73372  ,  Loss/giou: 0.17780  ,  Loss/l1: 0.01491  ,  Loss/location: 0.30356  ,  Loss/task_class: 0.00000  ,  IoU: 0.83147  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 129, 350 / 1875] FPS: 180.5 (329.4)  ,  Loss/total: 0.73272  ,  Loss/giou: 0.17741  ,  Loss/l1: 0.01498  ,  Loss/location: 0.30301  ,  Loss/task_class: 0.00000  ,  IoU: 0.83175  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 129, 400 / 1875] FPS: 179.7 (317.9)  ,  Loss/total: 0.72860  ,  Loss/giou: 0.17637  ,  Loss/l1: 0.01488  ,  Loss/location: 0.30147  ,  Loss/task_class: 0.00000  ,  IoU: 0.83261  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 129, 450 / 1875] FPS: 180.7 (320.7)  ,  Loss/total: 0.72704  ,  Loss/giou: 0.17624  ,  Loss/l1: 0.01486  ,  Loss/location: 0.30028  ,  Loss/task_class: 0.00000  ,  IoU: 0.83270  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 129, 500 / 1875] FPS: 182.1 (323.0)  ,  Loss/total: 0.72617  ,  Loss/giou: 0.17604  ,  Loss/l1: 0.01491  ,  Loss/location: 0.29953  ,  Loss/task_class: 0.00000  ,  IoU: 0.83298  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 129, 550 / 1875] FPS: 182.7 (307.0)  ,  Loss/total: 0.72527  ,  Loss/giou: 0.17592  ,  Loss/l1: 0.01490  ,  Loss/location: 0.29892  ,  Loss/task_class: 0.00000  ,  IoU: 0.83309  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 129, 600 / 1875] FPS: 181.0 (327.4)  ,  Loss/total: 0.72364  ,  Loss/giou: 0.17572  ,  Loss/l1: 0.01489  ,  Loss/location: 0.29775  ,  Loss/task_class: 0.00000  ,  IoU: 0.83337  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 129, 650 / 1875] FPS: 182.8 (329.6)  ,  Loss/total: 0.72545  ,  Loss/giou: 0.17653  ,  Loss/l1: 0.01492  ,  Loss/location: 0.29777  ,  Loss/task_class: 0.00000  ,  IoU: 0.83272  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 129, 700 / 1875] FPS: 183.3 (329.4)  ,  Loss/total: 0.72501  ,  Loss/giou: 0.17643  ,  Loss/l1: 0.01489  ,  Loss/location: 0.29769  ,  Loss/task_class: 0.00000  ,  IoU: 0.83282  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 129, 750 / 1875] FPS: 184.3 (318.4)  ,  Loss/total: 0.72472  ,  Loss/giou: 0.17641  ,  Loss/l1: 0.01493  ,  Loss/location: 0.29728  ,  Loss/task_class: 0.00000  ,  IoU: 0.83296  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 129, 800 / 1875] FPS: 185.0 (320.6)  ,  Loss/total: 0.72423  ,  Loss/giou: 0.17627  ,  Loss/l1: 0.01490  ,  Loss/location: 0.29719  ,  Loss/task_class: 0.00000  ,  IoU: 0.83311  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 129, 850 / 1875] FPS: 185.1 (120.2)  ,  Loss/total: 0.72583  ,  Loss/giou: 0.17682  ,  Loss/l1: 0.01499  ,  Loss/location: 0.29725  ,  Loss/task_class: 0.00000  ,  IoU: 0.83271  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 129, 900 / 1875] FPS: 184.4 (320.9)  ,  Loss/total: 0.72555  ,  Loss/giou: 0.17657  ,  Loss/l1: 0.01498  ,  Loss/location: 0.29752  ,  Loss/task_class: 0.00000  ,  IoU: 0.83290  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 129, 950 / 1875] FPS: 184.9 (324.5)  ,  Loss/total: 0.72572  ,  Loss/giou: 0.17663  ,  Loss/l1: 0.01501  ,  Loss/location: 0.29742  ,  Loss/task_class: 0.00000  ,  IoU: 0.83289  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 129, 1000 / 1875] FPS: 184.3 (322.8)  ,  Loss/total: 0.72593  ,  Loss/giou: 0.17664  ,  Loss/l1: 0.01500  ,  Loss/location: 0.29768  ,  Loss/task_class: 0.00000  ,  IoU: 0.83283  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 129, 1050 / 1875] FPS: 183.7 (328.5)  ,  Loss/total: 0.72659  ,  Loss/giou: 0.17675  ,  Loss/l1: 0.01499  ,  Loss/location: 0.29815  ,  Loss/task_class: 0.00000  ,  IoU: 0.83274  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 129, 1100 / 1875] FPS: 184.1 (327.3)  ,  Loss/total: 0.72463  ,  Loss/giou: 0.17631  ,  Loss/l1: 0.01493  ,  Loss/location: 0.29737  ,  Loss/task_class: 0.00000  ,  IoU: 0.83307  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 129, 1150 / 1875] FPS: 184.5 (324.9)  ,  Loss/total: 0.72498  ,  Loss/giou: 0.17614  ,  Loss/l1: 0.01491  ,  Loss/location: 0.29813  ,  Loss/task_class: 0.00000  ,  IoU: 0.83320  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 129, 1200 / 1875] FPS: 184.9 (326.2)  ,  Loss/total: 0.72650  ,  Loss/giou: 0.17639  ,  Loss/l1: 0.01494  ,  Loss/location: 0.29901  ,  Loss/task_class: 0.00000  ,  IoU: 0.83300  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 129, 1250 / 1875] FPS: 185.2 (330.4)  ,  Loss/total: 0.72588  ,  Loss/giou: 0.17636  ,  Loss/l1: 0.01494  ,  Loss/location: 0.29847  ,  Loss/task_class: 0.00000  ,  IoU: 0.83302  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 129, 1300 / 1875] FPS: 185.7 (324.2)  ,  Loss/total: 0.72535  ,  Loss/giou: 0.17631  ,  Loss/l1: 0.01493  ,  Loss/location: 0.29806  ,  Loss/task_class: 0.00000  ,  IoU: 0.83305  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 129, 1350 / 1875] FPS: 185.3 (320.1)  ,  Loss/total: 0.72642  ,  Loss/giou: 0.17661  ,  Loss/l1: 0.01498  ,  Loss/location: 0.29831  ,  Loss/task_class: 0.00000  ,  IoU: 0.83281  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 129, 1400 / 1875] FPS: 184.7 (64.7)  ,  Loss/total: 0.72752  ,  Loss/giou: 0.17680  ,  Loss/l1: 0.01502  ,  Loss/location: 0.29872  ,  Loss/task_class: 0.00009  ,  IoU: 0.83268  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 129, 1450 / 1875] FPS: 184.6 (177.8)  ,  Loss/total: 0.72838  ,  Loss/giou: 0.17683  ,  Loss/l1: 0.01502  ,  Loss/location: 0.29924  ,  Loss/task_class: 0.00040  ,  IoU: 0.83264  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 129, 1500 / 1875] FPS: 184.6 (321.0)  ,  Loss/total: 0.72798  ,  Loss/giou: 0.17672  ,  Loss/l1: 0.01501  ,  Loss/location: 0.29910  ,  Loss/task_class: 0.00039  ,  IoU: 0.83272  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 129, 1550 / 1875] FPS: 184.7 (317.7)  ,  Loss/total: 0.72617  ,  Loss/giou: 0.17633  ,  Loss/l1: 0.01497  ,  Loss/location: 0.29831  ,  Loss/task_class: 0.00037  ,  IoU: 0.83308  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 129, 1600 / 1875] FPS: 184.7 (322.1)  ,  Loss/total: 0.72499  ,  Loss/giou: 0.17601  ,  Loss/l1: 0.01491  ,  Loss/location: 0.29805  ,  Loss/task_class: 0.00036  ,  IoU: 0.83332  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 129, 1650 / 1875] FPS: 185.0 (324.0)  ,  Loss/total: 0.72709  ,  Loss/giou: 0.17643  ,  Loss/l1: 0.01494  ,  Loss/location: 0.29920  ,  Loss/task_class: 0.00035  ,  IoU: 0.83295  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 129, 1700 / 1875] FPS: 185.1 (321.9)  ,  Loss/total: 0.72645  ,  Loss/giou: 0.17622  ,  Loss/l1: 0.01490  ,  Loss/location: 0.29916  ,  Loss/task_class: 0.00034  ,  IoU: 0.83310  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 129, 1750 / 1875] FPS: 185.1 (310.4)  ,  Loss/total: 0.72679  ,  Loss/giou: 0.17632  ,  Loss/l1: 0.01491  ,  Loss/location: 0.29927  ,  Loss/task_class: 0.00033  ,  IoU: 0.83303  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 129, 1800 / 1875] FPS: 185.2 (322.2)  ,  Loss/total: 0.72688  ,  Loss/giou: 0.17633  ,  Loss/l1: 0.01491  ,  Loss/location: 0.29934  ,  Loss/task_class: 0.00032  ,  IoU: 0.83302  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 129, 1850 / 1875] FPS: 185.0 (327.3)  ,  Loss/total: 0.72701  ,  Loss/giou: 0.17644  ,  Loss/l1: 0.01491  ,  Loss/location: 0.29924  ,  Loss/task_class: 0.00031  ,  IoU: 0.83291  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 129, 1875 / 1875] FPS: 185.2 (333.6)  ,  Loss/total: 0.72680  ,  Loss/giou: 0.17648  ,  Loss/l1: 0.01491  ,  Loss/location: 0.29898  ,  Loss/task_class: 0.00031  ,  IoU: 0.83290  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 130, 50 / 1875] FPS: 154.4 (330.8)  ,  Loss/total: 0.72771  ,  Loss/giou: 0.18092  ,  Loss/l1: 0.01602  ,  Loss/location: 0.28576  ,  Loss/task_class: 0.00000  ,  IoU: 0.82978  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 130, 100 / 1875] FPS: 168.8 (308.1)  ,  Loss/total: 0.73382  ,  Loss/giou: 0.17910  ,  Loss/l1: 0.01550  ,  Loss/location: 0.29809  ,  Loss/task_class: 0.00000  ,  IoU: 0.83072  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 130, 150 / 1875] FPS: 164.7 (326.9)  ,  Loss/total: 0.74649  ,  Loss/giou: 0.18180  ,  Loss/l1: 0.01588  ,  Loss/location: 0.30350  ,  Loss/task_class: 0.00000  ,  IoU: 0.82891  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 130, 200 / 1875] FPS: 168.9 (326.5)  ,  Loss/total: 0.75635  ,  Loss/giou: 0.18324  ,  Loss/l1: 0.01613  ,  Loss/location: 0.30923  ,  Loss/task_class: 0.00000  ,  IoU: 0.82769  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 130, 250 / 1875] FPS: 170.2 (323.5)  ,  Loss/total: 0.75277  ,  Loss/giou: 0.18270  ,  Loss/l1: 0.01592  ,  Loss/location: 0.30775  ,  Loss/task_class: 0.00000  ,  IoU: 0.82815  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 130, 300 / 1875] FPS: 172.2 (317.4)  ,  Loss/total: 0.74317  ,  Loss/giou: 0.18046  ,  Loss/l1: 0.01558  ,  Loss/location: 0.30433  ,  Loss/task_class: 0.00000  ,  IoU: 0.82987  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 130, 350 / 1875] FPS: 174.1 (327.0)  ,  Loss/total: 0.74347  ,  Loss/giou: 0.18041  ,  Loss/l1: 0.01557  ,  Loss/location: 0.30481  ,  Loss/task_class: 0.00000  ,  IoU: 0.82988  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 130, 400 / 1875] FPS: 175.7 (322.0)  ,  Loss/total: 0.74075  ,  Loss/giou: 0.17954  ,  Loss/l1: 0.01538  ,  Loss/location: 0.30478  ,  Loss/task_class: 0.00000  ,  IoU: 0.83039  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 130, 450 / 1875] FPS: 177.5 (314.5)  ,  Loss/total: 0.73596  ,  Loss/giou: 0.17821  ,  Loss/l1: 0.01519  ,  Loss/location: 0.30358  ,  Loss/task_class: 0.00000  ,  IoU: 0.83139  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 130, 500 / 1875] FPS: 178.5 (274.6)  ,  Loss/total: 0.73523  ,  Loss/giou: 0.17848  ,  Loss/l1: 0.01519  ,  Loss/location: 0.30234  ,  Loss/task_class: 0.00000  ,  IoU: 0.83129  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 130, 550 / 1875] FPS: 178.2 (316.2)  ,  Loss/total: 0.73266  ,  Loss/giou: 0.17825  ,  Loss/l1: 0.01517  ,  Loss/location: 0.30031  ,  Loss/task_class: 0.00000  ,  IoU: 0.83146  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 130, 600 / 1875] FPS: 178.5 (323.5)  ,  Loss/total: 0.72915  ,  Loss/giou: 0.17760  ,  Loss/l1: 0.01506  ,  Loss/location: 0.29862  ,  Loss/task_class: 0.00000  ,  IoU: 0.83194  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 130, 650 / 1875] FPS: 179.2 (308.7)  ,  Loss/total: 0.73080  ,  Loss/giou: 0.17778  ,  Loss/l1: 0.01509  ,  Loss/location: 0.29978  ,  Loss/task_class: 0.00000  ,  IoU: 0.83188  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 130, 700 / 1875] FPS: 179.2 (325.8)  ,  Loss/total: 0.73014  ,  Loss/giou: 0.17766  ,  Loss/l1: 0.01507  ,  Loss/location: 0.29949  ,  Loss/task_class: 0.00000  ,  IoU: 0.83189  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 130, 750 / 1875] FPS: 180.0 (329.5)  ,  Loss/total: 0.72699  ,  Loss/giou: 0.17694  ,  Loss/l1: 0.01498  ,  Loss/location: 0.29821  ,  Loss/task_class: 0.00000  ,  IoU: 0.83250  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 130, 800 / 1875] FPS: 180.3 (324.4)  ,  Loss/total: 0.72564  ,  Loss/giou: 0.17674  ,  Loss/l1: 0.01494  ,  Loss/location: 0.29747  ,  Loss/task_class: 0.00000  ,  IoU: 0.83265  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 130, 850 / 1875] FPS: 181.1 (327.3)  ,  Loss/total: 0.72449  ,  Loss/giou: 0.17636  ,  Loss/l1: 0.01488  ,  Loss/location: 0.29737  ,  Loss/task_class: 0.00000  ,  IoU: 0.83295  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 130, 900 / 1875] FPS: 181.4 (314.3)  ,  Loss/total: 0.72535  ,  Loss/giou: 0.17673  ,  Loss/l1: 0.01496  ,  Loss/location: 0.29708  ,  Loss/task_class: 0.00000  ,  IoU: 0.83271  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 130, 950 / 1875] FPS: 181.9 (282.1)  ,  Loss/total: 0.72468  ,  Loss/giou: 0.17669  ,  Loss/l1: 0.01491  ,  Loss/location: 0.29673  ,  Loss/task_class: 0.00000  ,  IoU: 0.83265  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 130, 1000 / 1875] FPS: 182.1 (131.5)  ,  Loss/total: 0.72552  ,  Loss/giou: 0.17685  ,  Loss/l1: 0.01493  ,  Loss/location: 0.29717  ,  Loss/task_class: 0.00000  ,  IoU: 0.83253  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 130, 1050 / 1875] FPS: 181.0 (320.7)  ,  Loss/total: 0.72562  ,  Loss/giou: 0.17680  ,  Loss/l1: 0.01492  ,  Loss/location: 0.29740  ,  Loss/task_class: 0.00000  ,  IoU: 0.83264  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 130, 1100 / 1875] FPS: 181.5 (323.2)  ,  Loss/total: 0.72396  ,  Loss/giou: 0.17651  ,  Loss/l1: 0.01486  ,  Loss/location: 0.29664  ,  Loss/task_class: 0.00000  ,  IoU: 0.83285  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 130, 1150 / 1875] FPS: 181.5 (324.7)  ,  Loss/total: 0.72401  ,  Loss/giou: 0.17651  ,  Loss/l1: 0.01486  ,  Loss/location: 0.29668  ,  Loss/task_class: 0.00000  ,  IoU: 0.83288  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 130, 1200 / 1875] FPS: 181.1 (327.0)  ,  Loss/total: 0.72356  ,  Loss/giou: 0.17648  ,  Loss/l1: 0.01486  ,  Loss/location: 0.29632  ,  Loss/task_class: 0.00000  ,  IoU: 0.83291  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 130, 1250 / 1875] FPS: 181.8 (321.6)  ,  Loss/total: 0.72353  ,  Loss/giou: 0.17638  ,  Loss/l1: 0.01485  ,  Loss/location: 0.29650  ,  Loss/task_class: 0.00000  ,  IoU: 0.83303  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 130, 1300 / 1875] FPS: 180.6 (319.2)  ,  Loss/total: 0.72313  ,  Loss/giou: 0.17621  ,  Loss/l1: 0.01484  ,  Loss/location: 0.29650  ,  Loss/task_class: 0.00000  ,  IoU: 0.83316  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 130, 1350 / 1875] FPS: 180.3 (309.3)  ,  Loss/total: 0.72284  ,  Loss/giou: 0.17609  ,  Loss/l1: 0.01484  ,  Loss/location: 0.29648  ,  Loss/task_class: 0.00000  ,  IoU: 0.83325  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 130, 1400 / 1875] FPS: 180.9 (331.0)  ,  Loss/total: 0.72323  ,  Loss/giou: 0.17607  ,  Loss/l1: 0.01482  ,  Loss/location: 0.29700  ,  Loss/task_class: 0.00000  ,  IoU: 0.83322  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 130, 1450 / 1875] FPS: 181.2 (325.9)  ,  Loss/total: 0.72186  ,  Loss/giou: 0.17583  ,  Loss/l1: 0.01477  ,  Loss/location: 0.29635  ,  Loss/task_class: 0.00000  ,  IoU: 0.83342  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 130, 1500 / 1875] FPS: 181.5 (324.2)  ,  Loss/total: 0.72199  ,  Loss/giou: 0.17588  ,  Loss/l1: 0.01476  ,  Loss/location: 0.29640  ,  Loss/task_class: 0.00000  ,  IoU: 0.83338  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 130, 1550 / 1875] FPS: 180.8 (320.1)  ,  Loss/total: 0.72157  ,  Loss/giou: 0.17580  ,  Loss/l1: 0.01475  ,  Loss/location: 0.29623  ,  Loss/task_class: 0.00000  ,  IoU: 0.83348  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 130, 1600 / 1875] FPS: 181.0 (320.8)  ,  Loss/total: 0.72233  ,  Loss/giou: 0.17596  ,  Loss/l1: 0.01477  ,  Loss/location: 0.29654  ,  Loss/task_class: 0.00000  ,  IoU: 0.83338  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 130, 1650 / 1875] FPS: 181.3 (329.8)  ,  Loss/total: 0.72294  ,  Loss/giou: 0.17606  ,  Loss/l1: 0.01480  ,  Loss/location: 0.29682  ,  Loss/task_class: 0.00000  ,  IoU: 0.83330  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 130, 1700 / 1875] FPS: 181.5 (327.2)  ,  Loss/total: 0.72272  ,  Loss/giou: 0.17596  ,  Loss/l1: 0.01477  ,  Loss/location: 0.29696  ,  Loss/task_class: 0.00000  ,  IoU: 0.83335  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 130, 1750 / 1875] FPS: 180.1 (322.2)  ,  Loss/total: 0.72303  ,  Loss/giou: 0.17604  ,  Loss/l1: 0.01478  ,  Loss/location: 0.29703  ,  Loss/task_class: 0.00000  ,  IoU: 0.83330  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 130, 1800 / 1875] FPS: 180.2 (321.2)  ,  Loss/total: 0.72311  ,  Loss/giou: 0.17603  ,  Loss/l1: 0.01477  ,  Loss/location: 0.29721  ,  Loss/task_class: 0.00000  ,  IoU: 0.83329  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 130, 1850 / 1875] FPS: 180.2 (324.4)  ,  Loss/total: 0.72340  ,  Loss/giou: 0.17606  ,  Loss/l1: 0.01476  ,  Loss/location: 0.29745  ,  Loss/task_class: 0.00000  ,  IoU: 0.83324  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 130, 1875 / 1875] FPS: 180.2 (333.5)  ,  Loss/total: 0.72389  ,  Loss/giou: 0.17615  ,  Loss/l1: 0.01478  ,  Loss/location: 0.29769  ,  Loss/task_class: 0.00000  ,  IoU: 0.83319  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 131, 50 / 1875] FPS: 152.2 (324.8)  ,  Loss/total: 0.72531  ,  Loss/giou: 0.17717  ,  Loss/l1: 0.01461  ,  Loss/location: 0.29795  ,  Loss/task_class: 0.00000  ,  IoU: 0.83128  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 131, 100 / 1875] FPS: 161.7 (311.4)  ,  Loss/total: 0.73436  ,  Loss/giou: 0.17950  ,  Loss/l1: 0.01494  ,  Loss/location: 0.30066  ,  Loss/task_class: 0.00000  ,  IoU: 0.83011  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 131, 150 / 1875] FPS: 165.2 (322.7)  ,  Loss/total: 0.71691  ,  Loss/giou: 0.17575  ,  Loss/l1: 0.01470  ,  Loss/location: 0.29188  ,  Loss/task_class: 0.00000  ,  IoU: 0.83356  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 131, 200 / 1875] FPS: 169.0 (328.5)  ,  Loss/total: 0.72201  ,  Loss/giou: 0.17687  ,  Loss/l1: 0.01475  ,  Loss/location: 0.29453  ,  Loss/task_class: 0.00000  ,  IoU: 0.83236  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 131, 250 / 1875] FPS: 170.7 (324.6)  ,  Loss/total: 0.71548  ,  Loss/giou: 0.17566  ,  Loss/l1: 0.01447  ,  Loss/location: 0.29183  ,  Loss/task_class: 0.00000  ,  IoU: 0.83345  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 131, 300 / 1875] FPS: 173.9 (324.4)  ,  Loss/total: 0.72389  ,  Loss/giou: 0.17752  ,  Loss/l1: 0.01480  ,  Loss/location: 0.29487  ,  Loss/task_class: 0.00000  ,  IoU: 0.83183  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 131, 350 / 1875] FPS: 175.0 (309.3)  ,  Loss/total: 0.72453  ,  Loss/giou: 0.17718  ,  Loss/l1: 0.01471  ,  Loss/location: 0.29662  ,  Loss/task_class: 0.00000  ,  IoU: 0.83204  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 131, 400 / 1875] FPS: 175.2 (307.3)  ,  Loss/total: 0.72610  ,  Loss/giou: 0.17737  ,  Loss/l1: 0.01466  ,  Loss/location: 0.29806  ,  Loss/task_class: 0.00000  ,  IoU: 0.83172  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 131, 450 / 1875] FPS: 175.8 (309.0)  ,  Loss/total: 0.72824  ,  Loss/giou: 0.17768  ,  Loss/l1: 0.01469  ,  Loss/location: 0.29940  ,  Loss/task_class: 0.00000  ,  IoU: 0.83155  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 131, 500 / 1875] FPS: 177.2 (325.7)  ,  Loss/total: 0.72828  ,  Loss/giou: 0.17750  ,  Loss/l1: 0.01470  ,  Loss/location: 0.29979  ,  Loss/task_class: 0.00000  ,  IoU: 0.83177  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 131, 550 / 1875] FPS: 173.6 (272.4)  ,  Loss/total: 0.72702  ,  Loss/giou: 0.17711  ,  Loss/l1: 0.01467  ,  Loss/location: 0.29946  ,  Loss/task_class: 0.00000  ,  IoU: 0.83211  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 131, 600 / 1875] FPS: 174.5 (321.8)  ,  Loss/total: 0.72763  ,  Loss/giou: 0.17689  ,  Loss/l1: 0.01467  ,  Loss/location: 0.30049  ,  Loss/task_class: 0.00000  ,  IoU: 0.83232  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 131, 650 / 1875] FPS: 174.4 (322.8)  ,  Loss/total: 0.72827  ,  Loss/giou: 0.17711  ,  Loss/l1: 0.01469  ,  Loss/location: 0.30061  ,  Loss/task_class: 0.00000  ,  IoU: 0.83209  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
[train: 131, 700 / 1875] FPS: 174.6 (317.0)  ,  Loss/total: 0.73082  ,  Loss/giou: 0.17754  ,  Loss/l1: 0.01480  ,  Loss/location: 0.30170  ,  Loss/task_class: 0.00004  ,  IoU: 0.83186  ,  Loss/activeness: 0.00000  ,  ActRate: 0.00000
